"id","nome","municipio","uf","responsabilidade","logradouro","termo_convenio","problema_detectado"
"1012657","CHIQUEIRO DAS CABRAS","Missão Velha","CE","Municipal","sítio chiqueiro das cabras","8763/2014","paralisada"
"1009806","Siloé - Mocajuba - PA","Mocajuba","PA","Municipal","comunidade de siloé","22884/2014","paralisada"
"19238","Creche Guaçu Mirim II","Mogi Guaçu","SP","Municipal","rua josé manoel","1041/2011","atrasada"
"19461","Creche Jardim Chaparral","Mogi Guaçu","SP","Municipal","avenida custódio silva neto","361/2011","atrasada"
"23235","NIAS -Nucleo integrado de Ação Social - ZONA LESTE","Mogi Mirim","SP","Municipal","rua cesarino stort","2097/2011","paralisada"
"1006886","Terreno da Creche Municipal","Moita Bonita","SE","Municipal","rua nossa senhora de lourdes","7359/2013","atrasada"
"28303","701576/11 - EE Rural - Padrão Estadual - Assentamento Salão  - Mombaça/CE","Mombaça","CE","Estadual",NA,"701576/2011","atrasada; sem endereço"
"1005287","E.E.I. DISTRITO CAÇIMBAS","Mombaça","CE","Municipal","rua principal do povoado","6568/2013","paralisada"
"8520","658747 - Esc. Educ. Infantil - Tipo C - MONCAO/MA","Monção","MA","Municipal","rua raimundo da purificação","658747/2009","paralisada"
"25707","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Monção","MA","Municipal","rua raimundo da purificação","2670/2012","paralisada"
"1017100","Creche-Bairro Cachoeira","Monsenhor Gil","PI","Municipal","rua josé miguel/rua moises carvalho","10819/2014","atrasada"
"1002929","UNIDADE ESCOLAR MUNICIPAL DO POVOADO AROEIRA - Monsenhor Hipólito - PI","Monsenhor Hipólito","PI","Municipal","estrada vicinal","17596/2014","atrasada"
"1015769","Creche - Centro","Monsenhor Hipólito","PI","Municipal","rua geraldo reis","9996/2014","atrasada"
"11656","701780 - Espaço Educativo Urbano II - 06 Salas - PAR - Construção Rural - Monte Alegre/PA","Monte Alegre","PA","Municipal",NA,"701780/2010","paralisada; sem endereço"
"11917","700042 - Esc. Educ. Infantil   Tipo B  - Proinfância - Construção - MONTE ALEGRE/RN","Monte Alegre","RN","Municipal",NA,"700042/2010","paralisada; sem endereço"
"18089","CENTRO","Monte Alegre","RN","Municipal","rua joaquim gonzaga","258/2011","paralisada"
"11825","700083 - Esc. Educ. Infantil   Tipo C  - Proinfância - Construção - MONTE ALEGRE DE GOIÁS/GO","Monte Alegre de Goiás","GO","Municipal","avenida bom jesus","700083/2010","paralisada"
"17732","700269/11 - EE Urbano - União Conselh- Monte A de Sergipe/SE","Monte Alegre de Sergipe","SE","Municipal",NA,"700269/2011","paralisada; sem endereço"
"1016195","BELO SOCO - Monte Azul - MG","Monte Azul","MG","Municipal","avenida principal","29727/2014","paralisada"
"1014085","Complexo Esportivo e Educacional - Monte Belo do Sul - RS","Monte Belo do Sul","RS","Municipal","rua dom luiz colussi","32217/2014","paralisada"
"1010192","RESIDENCIAL BELA SUÍÇA - Monte Carmelo - MG","Monte Carmelo","MG","Municipal","av: josé generoso","19630/2014","paralisada"
"20177","CRECHE MONTE","Monte do Carmo","TO","Municipal","rua benicio pinto cerqueira","1192/2011","paralisada"
"19843","EMEI do Bairro Quinhões do Boa Esperança","Monte Mor","SP","Municipal","rua josé cleuneris giatti","984/2011","paralisada"
"8841","657703 - Esc. Educ. Infantil - Tipo B -  - Construção - MONTE NEGRO/RO","Monte Negro","RO","Municipal","avenida jorge teixeira s/n","657703/2009","paralisada"
"19379","CRECHE DO ALTO DA APARECIDA","Monte Santo de Minas","MG","Municipal","rua madre gertrudes","478/2011","atrasada"
"18094","Av. Aristides Souza","Montes Altos","MA","Municipal","avenida aristides sousa","1467/2011","paralisada"
"25253","PAC 2 - CRECHE/PRÉ-ESCOLA DO JARDIM OLÍMPICO","Montes Claros","MG","Municipal","rua vinte","8463/2014","atrasada"
"25254","PAC 2 - CRECHE/PRÉ-ESCOLA  CARMELO","Montes Claros","MG","Municipal","rua lagoa comprida","8463/2014","paralisada"
"25256","PAC 2 - CRECHE/PRÉ-ESCOLA DO DELFINO MAGALHÃES","Montes Claros","MG","Municipal","avenida neco delfino","8463/2014","atrasada"
"25257","PAC 2 - CRECHE/PRÉ-ESCOLA DO BAIRRO JARAGUÁ","Montes Claros","MG","Municipal","rua dezesseis","8463/2014","atrasada"
"25258","PAC 2 - CRECHE/PRÉ-ESCOLA DO ALTEROSA","Montes Claros","MG","Municipal","rua da democracia","8463/2014","atrasada"
"25261","PAC 2 - CRECHE/PRÉ-ESCOLA DA VILA REAL","Montes Claros","MG","Municipal","avenida da liberdade","8463/2014","atrasada"
"19691","Creche do Bairro Cj Progresso","Moreira Sales","PR","Municipal","rua jose gonçalves campos","1692/2011","paralisada"
"20190","ÁREA DESTINADA PARA CONSTRUÇÃO DE CRECHE ESCOLA","Moreno","PE","Municipal","rua 01a - vila holandesa","4010/2013","atrasada"
"19795","Campo dos Veteranos","Morpará","BA","Municipal","rua felisberto alves de almeida","1923/2011","paralisada"
"23053","CRECHE ALTO DA CHAPADA","Morro do Chapéu","BA","Municipal","sede do municipio","2108/2011","atrasada"
"1001743","DISTRITO DE FEDEGOSOS","Morro do Chapéu","BA","Municipal","rua josé ferreira","6078/2013","atrasada"
"1002927","Escola Municipal de Beira do Rio - Morro do Chapéu - BA","Morro do Chapéu","BA","Municipal","povoado de beira do rio","16909/2014","atrasada"
"1017642","Escola Municipal Dois de Julho  de Icó - Morro do Chapéu - BA","Morro do Chapéu","BA","Municipal","rua da educação","31653/2014","atrasada"
"27544","Escola Estadual Básica Ana Machado dal Toé - Morro Grande","Morro Grande","SC","Estadual","olavo brovedan","8208/2014","atrasada"
"1005155","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Mortugaba - BA","Mortugaba","BA","Municipal","av. geraldo guerra","6491/2013","paralisada"
"19979","UEI VINGT ROSADO","Mossoró","RN","Municipal","rua delmira queiroz pinto","260/2011","paralisada"
"1021876","Construção do edifício-sede do Campus Avançado de Apodi da Universidade do Estado do Rio Grande","Mossoró","RN","Estadual",NA,"780656/2012","atrasada; sem endereço"
"1039885","Reforma do Almoxarifado, situado no Campus Central da UERN na cidade de Mossoró-RN","Mossoró","RN","Estadual","rua almino afonso","780656/2012","atrasada"
"1039887","Reforma da Reitoria situada na rua Almino Afonso, Centro, do município de Mossoró-RN","Mossoró","RN","Estadual","rua almino afonso","780656/2012","atrasada"
"1039888","Reforma de um Bloco de salas para funcionamento da comissão Permanente de Vestibular- COMPERVE","Mossoró","RN","Estadual","rua almino afonso","780656/2012","atrasada"
"1041083","Construção do Prédio Sede do Núcleo de Prática Jurídica do Campus Central","Mossoró","RN","Estadual","rua quintino bocaiúva","807222/2014","paralisada"
"19869","Proinfância Cidade","Muaná","PA","Municipal","rua juscelino kubitshec","1545/2011","paralisada"
"25634","São Miguel do Pracuúba","Muaná","PA","Municipal","rua irineu teixeira","2841/2012","paralisada"
"1017730","Nova Escola Na Vila Nova","Mucajaí","RR","Municipal","rua n 04 - vila nova esperança","34086/2014","atrasada"
"20108","Rua 02 Conjunto Novo-Sede","Mulungu","CE","Municipal","rua 02 conjunto novo-sede","432/2011","paralisada"
"1002018","BAIRRO PAULO JERÔNIMO NAVARRO PETILO","Mundo Novo","BA","Municipal","rua e","6086/2013","atrasada"
"1015230","COLÉGIO MUNICIPAL DE II ETAPA DO ENSINO FUNDAMENTAL  - Mundo Novo - BA","Mundo Novo","BA","Municipal","rua f","30151/2014","paralisada"
"1017086","NOVO CENTRO DE EDUCAÇÃO INFANTIL BAIRRO COPAGRIL","Mundo Novo","MS","Municipal","avenida campo grande","10805/2014","atrasada"
"1017532","Creche de Ibiaporã","Mundo Novo","BA","Municipal","rua carminha","11040/2014","paralisada"
"17977","700505/11 - Esc. Ed. Infantil - Muquem de São Francisco/BA","Muquém de São Francisco","BA","Municipal","rua principal","700505/2011","atrasada"
"19687","Boa Vista do Pixaim","Muquém de São Francisco","BA","Municipal","povoado de boa vista do pixaim s/n","1352/2011","paralisada"
"1017571","PREFEITURA MUNICIPAL","Muribeca","SE","Municipal","rodovia se -434, pov. varzea da onça zona de expansão","11055/2014","atrasada"
"8649","656975 - Esc. Educ. Infantil - Tipo B - MURICI/AL","Murici","AL","Municipal",NA,"656975/2009","sem endereço"
"11992","701747 - Espaço Educativo Urbano II - 06 Salas - PAR - Construção Fundamental - Murici/AL","Murici","AL","Municipal",NA,"701747/2010","sem endereço"
"1009163","Creche Tio Antônio Luiz - Murici dos Portelas - PI","Murici dos Portelas","PI","Municipal","rua maria luiza","7589/2013","paralisada"
"1002396","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Muritiba","BA","Municipal","rua nova","6088/2013","atrasada"
"1079151","SANCA - Muritiba - BA","Muritiba","BA","Municipal","localidade do sanca","16925/2014","paralisada"
"1838","830069 - Escola de Educação Infantil - Murutinga do Sul/SP","Murutinga do Sul","SP","Municipal",NA,"830069/2007","paralisada; sem endereço"
"2035","710145 - Escola de Educação Infantil - Muzambinho/MG","Muzambinho","MG","Municipal","avenida américo luz","710145/2008","atrasada"
"32510","Escola Melhor","Nacip Raydan","MG","Municipal",NA,"","sem endereço"
"25326","PAC 2 - CRECHE/PRÉ-ESCOLA  002","Nanuque","MG","Municipal","rua lirios, s/n","2792/2012","paralisada"
"1006026","Amália - Não-Me-Toque - RS","Não-Me-Toque","RS","Municipal","av. emílio kerber","17665/2014","atrasada"
"1018269","EMEI Loteamento Porto Bello","Não-Me-Toque","RS","Municipal","rua jan rauwers","34179/2014","atrasada"
"1080927","Escola Loteamento Vila Nova - Não-Me-Toque - RS","Não-Me-Toque","RS","Municipal","rua são francisco solano","32222/2014","paralisada"
"8584","656979 - Esc. Educ. Infantil - Potengi II - NATAL/RN","Natal","RN","Municipal",NA,"656979/2009","atrasada; sem endereço"
"8586","656979 - Esc. Educ. Infantil - Guarapes - NATAL/RN","Natal","RN","Municipal",NA,"656979/2009","paralisada; sem endereço"
"24336","CMEI Nossa Sra. da Apresentação - Abmael Florêncio","Natal","RN","Municipal","rua abmael florêncio bernardo s/n","4082/2013","atrasada"
"32977","PAC 2 - CMEI - Pirinápolis / Maniaçú","Natal","RN","Municipal","manuaçu","4098/2013","atrasada"
"32978","PAC 2 - CMEI 012 Prof. Zuza ","Natal","RN","Municipal","rua dos caicós","4098/2013","atrasada"
"1001632","PAC 2 - CMEI 003-Maria Madalena II - COMETAS","Natal","RN","Municipal","rua dos cometas","5096/2013","atrasada"
"1001634"," PAC 2 CMEI 009 Campo Novo / Poeta Alvares","Natal","RN","Municipal","rua poeta alvares de azevedo","5096/2013","atrasada"
"8445","656919 - Esc. Educ. Infantil - Tipo B - NATIVIDADE /TO","Natividade","TO","Municipal",NA,"656919/2009","sem endereço"
"28533","701607/11 - EE Urbano - Padrão Estadual -  Bairro Gravatá - Navegantes","Navegantes","SC","Estadual","rua miguel narciso","701607/2011","atrasada"
"1081223","Bairro São Domingos","Navegantes","SC","Municipal","rua antonio saturnino cardoso","32619/2014","paralisada"
"1016593","CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL","Nazária","PI","Municipal","avenida francisco alves de carvalho","10124/2014","paralisada"
"1002392","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Neópolis - SE","Neópolis","SE","Municipal","rua cícero marques valentim","6159/2013","atrasada"
"1016276","Alda Tavares - Nerópolis - GO","Nerópolis","GO","Municipal","rua antônio de bastos esquina com rm2 e rm5","30230/2014","atrasada"
"6713","806049 - Espaço Educativo Urbano II - 06 Salas -  - Construção - Nina Rodrigues/MA","Nina Rodrigues","MA","Estadual","assentamento palmares","806049/2007","atrasada"
"9559","656561 - Espaço Educativo Urbano II - 04 Salas  -  - Construção - NINA RODRIGUES/MA","Nina Rodrigues","MA","Municipal",NA,"656561/2009","paralisada; sem endereço"
"17534","700029/11 - Escola de Educação Infantil C -Nina Rodrigues/MA","Nina Rodrigues","MA","Municipal","rua diortino sampaio castro s/nº, centro","700029/2011","paralisada"
"1005874","terreno da prefeitura na comunidade de bananeira - Ninheira - MG","Ninheira","MG","Municipal","fazenda bananeira","17486/2014","atrasada"
"14561","658392 - Centro de Educação Profissional - Niquelândia/GO","Niquelândia","GO","Estadual",NA,"","paralisada; sem endereço"
"24848","PAC 2 - CRECHE/PRÉ-ESCOLA  001","Niquelândia","GO","Municipal","rua carvalho mendonça com av. josé teixeira chaves","4071/2013","atrasada"
"1044733","Escola Municipal Nélio Amambahy Ferreira - Nordestina - BA","Nordestina","BA","Municipal","rua a","75791/2016","atrasada"
"6476","700223 - Espaço Educativo Rural - 02 Salas - Normandia/RR","Normandia","RR","Estadual",NA,"700223/2008","atrasada; sem endereço"
"1017452","Escola Municipal Ind. Índia Vovó Camila - Normandia - RR","Normandia","RR","Municipal","comunidade indígena","32167/2014","atrasada"
"1003824","Creche do Conjunto Jorge Alberto - Nossa Senhora das Dores - SE","Nossa Senhora das Dores","SE","Municipal","rua matadouro novo","5770/2013","paralisada"
"1009367","PAC 2 - CRECHE/PRÉ-ESCOLA  001 - Nossa Senhora das Dores - SE","Nossa Senhora das Dores","SE","Municipal","rua d","9062/2014","paralisada"
"19428","COMUNIDADE DO PIRIZAL","Nossa Senhora do Livramento","MT","Municipal","rua principal com a rua s/d - quadra 03","1518/2011","atrasada"
"18100","Creche Parque dos Faróis I","Nossa Senhora do Socorro","SE","Municipal","entre a rua 23 e rua projetada","4017/2013","atrasada"
"18101","Creche Pai André","Nossa Senhora do Socorro","SE","Municipal","entre as rua carlos meneses, ana neri e presidente costa e silva","4017/2013","atrasada"
"19733","Creche Piabeta","Nossa Senhora do Socorro","SE","Municipal","rua 4, rua c2, rua 2","4017/2013","paralisada"
"1002933","POV.SANTO ANTONIO - Nossa Senhora dos Remédios - PI","Nossa Senhora dos Remédios","PI","Municipal","povoado santo antonio","17597/2014","paralisada"
"12614","702538 - 01 Esc. Educ. Infantil - Tipo B - Proinfância - Construção - NOVA CANAÃ/BA","Nova Canaã","BA","Municipal","avenida bernardino rodrigues de matos","702538/2010","paralisada"
"19148","Terreno da creche vila Novo  Horizonte","Nova Esperança do Piriá","PA","Municipal",NA,"1804/2011","atrasada; sem endereço"
"1037420","Lote 62-A da Gleba 24-FB - Nova Esperança do Sudoeste - PR","Nova Esperança do Sudoeste","PR","Municipal","rua severina frizon ruaro","62590/2015","atrasada"
"8715","656819 - Esc. Educ. Infantil - Tipo B -  - Construção - NOVA FATIMA /BA","Nova Fátima","BA","Municipal","rua projetada","656819/2009","paralisada"
"11994","702338 - Espaço Educativo Urbano II - 06 Salas - PAR - Construção Fundamental - Nova Fátima/BA","Nova Fátima","BA","Municipal",NA,"702338/2010","paralisada; sem endereço"
"1010762","Lote 02 - Nova Fátima - PR","Nova Fátima","PR","Municipal","prolongamento da rua interventor manoel ribas","22372/2014","paralisada"
"20101","CRECHE NOVA IBIÁ","Nova Ibiá","BA","Municipal","praça são josé","1920/2011","paralisada"
"1001279","Creche Proinfância 2015 - bairro Caioaba","Nova Iguaçu","RJ","Municipal","rua urucaina","5086/2013","atrasada"
"1001282","Creche Proinfância 2015 - bairro Carmari","Nova Iguaçu","RJ","Municipal","estrada da guarita","5086/2013","atrasada"
"1001287","Creche Proinfância 2015 - bairro Cabuçu / Rua Paissandu","Nova Iguaçu","RJ","Municipal","rua humaitá","5086/2013","atrasada"
"1001288","Creche Proinfância 2015 - bairro Jardim Corumbá","Nova Iguaçu","RJ","Municipal","rua chevet","5086/2013","atrasada"
"1001289","Creche Proinfância 2015 - bairro Jardim Pernambuco","Nova Iguaçu","RJ","Municipal","rua jaboatão","5086/2013","atrasada"
"1016249","Creche Proinfância 2015 - bairro Rodilândia","Nova Iguaçu","RJ","Municipal","rua antônio cláudio loureiro","10009/2014","atrasada"
"1016251","Creche Proinfância 2015 - Bairro da Luz","Nova Iguaçu","RJ","Municipal","rua castro alves","10009/2014","atrasada"
"1017103","Creche Proinfância 2015 - bairro Cabuçu / Av. Taquaretinga","Nova Iguaçu","RJ","Municipal","rua mirai","10822/2014","atrasada"
"1017818","Creche Proinfância 2015 -Três Marias","Nova Iguaçu","RJ","Municipal","avenida santa cruz","32713/2014","atrasada"
"1004498","Bom Lugar - Nova Iorque - MA","Nova Iorque","MA","Municipal","povoado bom lugar","17432/2014","paralisada"
"31900","ESCOLA NOVA - NOVA IPIXUNA","Nova Ipixuna","PA","Estadual","av. professora terezinha borges","8329/2013","paralisada"
"28461","701342/11 - EE Urbana- Padrão Estadual - Nova Lacerda/MT","Nova Lacerda","MT","Estadual","r. benedito nogueira","701342/2011","paralisada"
"17688","700053/11 - Escola de Ed. Infantil - Nova Monte Verde/MT","Nova Monte Verde","MT","Municipal","rua vergílio nascimento.","700053/2011","paralisada"
"28460","700338/11 - Espaço Educativo Indígena - Aldeia Cachoeira - Nova Nazaré/MT","Nova Nazaré","MT","Municipal",NA,"700338/2011","paralisada; sem endereço"
"29667","Escola Municipal Indígena Dois Galhos","Nova Nazaré","MT","Municipal","rua projetada c/ estrada aldeia dois galhos","7507/2014","paralisada"
"1004251","Escola Municipal Indígena Santa Terezinha - Nova Nazaré - MT","Nova Nazaré","MT","Municipal","rua projetada","17508/2014","paralisada"
"1004252","Escola Municipal Indigena Lagoa Grande - Nova Nazaré - MT","Nova Nazaré","MT","Municipal","patio da aldeia c/ rua projetada","17508/2014","paralisada"
"1009960","Escola Municipal Indígena Mutum - Nova Nazaré - MT","Nova Nazaré","MT","Municipal","rua projetada ""acesso a rua projetada pela br-158""","22546/2014","paralisada"
"1009961","Escola Municipal Indígena Ubariré - Nova Nazaré - MT","Nova Nazaré","MT","Municipal","rua projetada","22546/2014","paralisada"
"19654","BAIRRO SALES","Nova Olinda do Maranhão","MA","Municipal","rua da baixada","1473/2011","paralisada"
"1010456","POVOADO DA 2ª QUADRA DA B5 - Nova Olinda do Maranhão - MA","Nova Olinda do Maranhão","MA","Municipal","estrada vicinal","22607/2014","atrasada"
"1010457","POVOADO DA 1ª QUADRA DA B4 - Nova Olinda do Maranhão - MA","Nova Olinda do Maranhão","MA","Municipal","estrada vicinal","22607/2014","atrasada"
"12606","702534 - 01 Esc. Educ. Infantil - Tipo B - Proinfância - Construção - NOVA OLINDA DO NORTE/AM","Nova Olinda do Norte","AM","Municipal","rua independência","702534/2010","paralisada"
"1016313","Escola Municipal do Bairro Santa Cruz - Nova Prata - RS","Nova Prata","RS","Municipal","rua tiradentes","32224/2014","paralisada"
"1579","710148 - Escola de Educação Infantil - Nova Russas/CE","Nova Russas","CE","Municipal","rua manuel peixoto","710148/2008","paralisada"
